pid,Academic_performance,Chinese_score,Math_score,Province,P_StopTV,P_Discuss,P_Supervising,P_Check_homework,C_Work_hard,C_Check_homwork,C_Self_discipline,C_Focus,Extra_tutorial_fee,Household_income_total,F_Edu_level,M_Edu_level,Household_type_Urban,Gender_Male,Edu_level_Junior,Edu_level_Primary,Keyschool_Yes,Keyclass_Yes,C_Attend_extra_tourial_or_not_Yes
140155401,6,4,3,山西省,2,3,5,4,4,4,4,4,1,5,4,3,0,0,0,1,0,0,0
140156103,6,3,4,山西省,1,4,5,4,4,4,4,4,1,5,3,4,0,0,0,1,0,0,0
140162108,4,4,1,山西省,4,3,4,3,4,4,4,4,1,5,3,3,0,0,1,0,0,0,0
140162109,2,2,1,山西省,2,3,4,2,4,4,4,4,1,5,3,3,0,1,1,0,0,0,0
140171104,4,3,2,山西省,4,3,5,1,4,2,2,2,1,6,2,3,0,0,0,1,0,0,0
140173105,2,2,1,山西省,2,2,3,3,2,2,4,3,1,5,5,2,0,1,1,0,1,0,0
140177104,3,3,1,山西省,4,3,4,3,4,2,4,2,1,6,3,3,0,1,1,0,0,0,0
140177105,4,3,2,山西省,4,3,4,3,4,4,2,2,1,6,3,3,0,0,0,1,0,0,0
140186105,4,3,2,山西省,1,4,4,4,4,2,4,4,6,5,2,3,0,0,1,0,0,0,1
140187103,4,2,3,山西省,3,4,4,2,4,4,2,4,1,5,2,3,0,0,1,0,1,0,0
140188105,7,4,4,山西省,4,4,4,4,4,4,4,4,1,5,4,3,0,1,1,0,1,0,0
140190104,4,2,3,山西省,4,3,5,5,2,2,2,2,1,6,1,2,0,0,0,1,1,0,0
140192103,6,4,3,山西省,2,1,4,4,4,5,5,4,1,5,3,2,0,0,0,1,0,0,0
140200105,3,2,2,山西省,3,4,4,4,5,5,4,5,1,5,3,3,0,1,1,0,0,0,0
140200106,3,2,2,山西省,4,4,5,4,4,5,4,4,1,5,3,3,0,0,0,1,0,0,0
140210103,3,2,2,山西省,4,4,5,4,4,5,5,4,1,5,3,3,0,1,0,1,0,0,0
140210104,5,3,3,山西省,4,4,4,4,4,4,5,5,1,5,3,3,0,0,0,1,0,0,0
140229571,5,3,3,山西省,4,3,4,5,4,2,5,2,1,6,3,4,1,0,0,1,0,0,0
140238107,4,2,3,山西省,3,4,4,4,4,4,4,4,1,5,1,2,0,1,0,1,0,0,0
140241105,6,3,4,山西省,4,3,4,4,4,4,2,4,1,5,2,1,0,1,1,0,0,1,0
140241106,7,4,4,山西省,3,3,4,5,4,4,4,4,1,5,2,1,0,1,1,0,0,1,0
140246501,7,4,4,山西省,1,5,5,5,5,5,5,5,1,5,3,1,0,0,0,1,0,0,0
140293104,5,2,4,山西省,4,4,1,5,4,5,5,5,6,5,3,3,1,0,0,1,1,0,1
140304103,7,4,4,山西省,5,3,5,5,4,5,4,5,1,5,1,1,0,0,0,1,0,1,0
140304401,5,3,3,山西省,1,1,5,1,5,5,5,5,1,5,1,1,0,0,0,1,1,1,0
140309107,3,2,2,山西省,3,3,3,3,4,4,4,4,1,5,3,1,0,1,0,1,0,0,0
140309401,6,4,3,山西省,3,3,3,4,4,2,4,4,1,5,3,1,0,0,0,1,0,0,0
140338401,4,3,2,山西省,4,4,4,5,4,4,4,2,6,6,2,2,0,0,0,1,0,0,0
140344105,3,2,2,山西省,1,2,4,1,4,4,4,4,6,5,3,3,0,1,1,0,0,0,1
140345103,6,3,4,山西省,3,4,4,4,2,4,4,2,6,1,4,3,0,1,0,1,0,0,1
140347106,6,3,4,山西省,4,4,4,4,5,4,4,4,6,5,5,3,0,0,0,1,0,0,1
140347401,7,4,4,山西省,4,4,4,4,4,4,4,4,6,5,5,3,0,1,0,1,0,0,1
140352104,4,2,3,山西省,4,3,4,1,5,5,4,5,1,5,3,2,0,0,0,1,1,1,0
140352105,3,2,2,山西省,3,3,3,3,4,4,4,5,1,5,3,2,0,0,0,1,1,1,0
140357104,6,3,4,山西省,3,4,4,4,4,4,4,2,1,5,2,3,0,0,0,1,0,0,0
140358105,5,3,3,山西省,3,3,3,3,4,4,4,4,1,5,3,3,0,1,0,1,1,0,0
140358106,5,2,4,山西省,4,1,4,1,4,4,4,4,1,5,3,3,0,1,0,1,0,0,0
140359103,3,2,2,山西省,3,3,4,3,4,2,2,2,4,5,2,3,0,0,1,0,0,0,1
140359104,5,3,3,山西省,3,3,4,4,4,4,4,2,4,5,2,3,0,1,0,1,0,0,1
140365107,3,2,2,山西省,5,5,5,5,4,4,4,4,5,5,1,3,0,0,0,1,0,0,1
140368105,3,2,2,山西省,4,4,4,4,4,2,4,2,4,5,3,3,0,1,0,1,0,0,1
140370401,4,2,3,山西省,5,4,4,5,2,2,2,2,1,5,6,3,1,0,0,1,0,0,0
140374105,2,2,1,山西省,5,5,1,1,5,5,5,4,1,5,3,3,0,0,0,1,0,0,0
140385501,7,4,4,山西省,5,4,5,5,4,2,4,2,6,6,5,5,1,1,0,1,1,0,1
140411601,6,3,4,山西省,4,3,5,5,5,5,5,4,8,6,5,4,1,0,0,1,0,0,1
140445401,7,4,4,山西省,5,4,5,1,5,1,5,2,8,6,2,4,1,0,0,1,0,0,1
140484105,5,3,3,山西省,5,5,5,5,4,4,4,4,8,6,3,3,1,1,0,1,1,1,1
140487106,5,3,3,山西省,4,3,5,5,4,2,4,2,6,5,3,3,1,1,0,1,0,0,1
140517106,1,1,1,山西省,5,1,3,3,4,4,4,4,1,5,3,1,0,0,0,1,0,0,0
140519401,3,2,2,山西省,5,4,5,3,4,2,2,2,1,5,3,2,0,0,0,1,0,0,0
140526105,4,3,2,山西省,5,3,5,3,4,4,4,4,1,5,2,1,0,1,1,0,1,1,0
140531108,3,2,2,山西省,5,1,5,1,4,2,2,3,6,5,3,2,1,0,0,1,0,0,1
140536105,3,3,1,山西省,4,4,4,3,2,2,2,4,1,5,4,2,0,0,0,0,0,0,0
140583501,5,2,4,山西省,4,4,4,5,2,2,4,2,6,5,3,4,0,1,0,1,0,0,1
140600103,3,2,2,山西省,3,4,4,5,4,4,4,4,6,5,3,3,1,0,0,1,1,0,0
140600104,3,2,2,山西省,3,4,4,4,4,4,4,4,1,5,3,3,1,0,0,1,1,0,0
140617401,7,4,4,山西省,1,4,4,5,4,4,4,2,6,5,4,4,1,0,0,1,0,0,1
140631103,4,4,1,山西省,4,3,4,2,5,4,4,4,5,5,3,4,0,1,1,0,1,0,0
140640105,5,4,2,山西省,2,4,4,4,4,4,4,4,1,5,3,2,0,0,0,1,0,0,0
140641401,5,4,2,山西省,5,5,5,5,4,4,4,2,1,5,2,2,0,0,0,1,1,0,0
140650103,7,4,4,山西省,4,4,4,4,4,4,4,4,1,5,2,3,0,0,0,1,1,0,0
140663104,5,2,4,山西省,1,1,1,1,5,5,5,5,1,4,1,2,0,0,0,1,1,1,0
140668104,7,4,4,北京市,4,4,4,4,4,4,4,4,1,5,3,3,1,1,0,1,1,1,0
140669104,7,4,4,山西省,5,5,4,5,4,4,4,4,1,5,2,3,0,0,0,1,0,0,0
140676106,3,2,2,山西省,3,1,4,1,5,5,5,1,1,5,1,2,0,0,1,0,1,0,0
140676107,5,3,3,山西省,3,1,1,1,1,1,5,4,1,5,1,2,0,1,0,1,1,0,0
140677552,5,3,3,山西省,5,1,1,5,4,2,5,2,1,5,3,3,0,0,0,1,0,0,0
140714105,7,4,4,山西省,3,2,2,2,4,4,4,5,1,6,4,5,1,1,0,1,0,0,0
140729105,2,2,1,山西省,1,4,4,1,4,4,4,4,1,5,2,2,1,1,1,0,0,0,0
140742103,5,3,3,山西省,5,4,4,3,4,4,4,4,1,5,2,2,0,0,0,1,1,0,0
140749105,6,4,3,山西省,4,4,4,3,2,2,4,2,5,5,3,4,0,0,0,1,0,0,1
140750401,4,2,3,山西省,4,4,5,4,2,4,4,4,6,6,3,4,0,1,0,1,0,0,1
140760105,7,4,4,山西省,3,3,5,5,4,4,4,4,6,5,3,3,0,1,0,1,1,0,0
140770104,5,2,4,山西省,5,1,5,4,5,4,4,4,6,5,3,3,1,1,0,1,1,0,0
140777107,7,4,4,山西省,4,1,1,1,4,4,4,4,6,6,3,3,1,1,0,1,0,0,1
140778106,5,2,4,山西省,1,3,1,1,2,2,1,2,1,5,3,4,1,1,1,0,0,0,0
140785105,4,2,3,山西省,3,4,4,3,4,2,2,2,6,5,3,4,1,0,0,1,1,0,1
140790104,5,3,3,山西省,5,4,3,3,4,4,4,4,1,5,4,4,1,1,0,1,0,0,0
140796107,7,4,4,山西省,3,4,4,4,5,5,5,5,1,5,3,4,1,0,0,1,0,0,0
140796108,7,4,4,山西省,1,2,4,4,5,5,5,5,6,5,3,3,1,1,0,1,0,0,0
140830104,5,2,4,山西省,2,3,3,2,2,2,4,5,1,5,2,3,1,1,0,0,0,0,0
140846401,7,4,4,山西省,4,5,4,5,4,4,4,4,1,5,3,3,1,1,0,1,0,0,0
140851103,3,2,2,山西省,2,1,2,1,4,3,4,4,1,4,2,1,1,0,1,0,0,0,0
140851104,5,3,3,山西省,2,1,2,1,4,4,4,4,1,4,2,1,1,0,0,1,0,0,0
140860401,3,2,2,山西省,3,3,4,4,4,4,4,4,1,5,3,3,1,0,0,1,0,0,0
140867103,5,4,2,山西省,3,3,4,4,2,1,5,2,6,5,4,4,1,0,0,1,0,0,1
140867401,5,2,4,山西省,4,3,4,4,2,2,4,4,6,5,4,4,1,0,1,0,0,0,0
140874105,7,4,4,山西省,4,4,4,4,4,2,4,4,6,6,5,4,1,0,0,1,1,0,1
146136502,3,2,2,上海市,5,5,5,5,4,2,4,2,8,6,5,6,1,0,0,1,0,0,1
147924501,4,2,3,福建省,4,4,5,5,4,2,3,4,1,5,2,4,0,0,0,1,0,0,0
150889401,3,2,2,河南省,4,3,4,4,4,4,4,2,1,5,4,4,0,0,0,1,0,0,0
151708401,6,3,4,山东省,5,5,5,5,2,2,4,2,6,5,5,3,1,0,0,1,0,0,0
157765501,5,4,2,甘肃省,5,4,4,4,5,2,4,4,1,5,2,1,1,0,1,0,0,0,0
165234401,7,4,4,江苏省,3,5,3,3,4,2,2,4,6,6,3,4,1,0,0,1,0,0,1
170997401,6,3,4,湖南省,2,4,5,3,4,4,4,4,1,5,3,3,1,0,0,1,0,0,0
178512401,7,4,4,辽宁省,4,3,3,3,4,4,4,4,4,5,2,2,0,1,0,1,0,0,1
180336401,5,2,4,河北省,2,2,4,2,4,2,4,4,1,5,2,3,1,1,0,1,1,0,0
180336402,5,2,4,河北省,2,2,4,2,4,2,4,4,1,5,2,3,1,1,0,1,1,0,0
195787521,7,4,4,甘肃省,5,4,5,4,5,5,5,5,1,5,5,3,1,1,0,1,0,0,0
196295501,7,4,4,陕西省,5,5,4,4,4,2,4,2,6,5,2,2,1,1,0,1,0,0,1
197585401,6,3,4,河北省,5,5,2,5,5,4,4,4,6,6,7,7,1,1,1,0,0,0,1
197781552,7,4,4,贵州省,1,4,4,4,4,4,4,5,4,5,2,2,0,0,0,1,1,1,1
197781555,7,4,4,贵州省,2,4,5,5,4,4,4,4,6,5,2,2,0,0,0,1,1,1,1
200118552,5,2,4,甘肃省,3,4,4,4,2,2,2,2,1,5,1,2,1,1,0,1,1,0,0
210012105,7,4,4,辽宁省,1,4,4,4,4,4,4,4,6,5,4,5,1,1,0,1,0,0,1
210067104,6,3,4,辽宁省,4,2,4,2,5,4,5,5,1,5,5,5,0,0,1,0,0,0,0
210067401,7,4,4,辽宁省,1,4,1,5,5,5,5,5,1,5,5,5,0,1,0,1,0,0,0
210073104,7,4,4,辽宁省,1,4,4,4,5,5,5,5,6,6,2,3,0,0,0,1,0,0,1
210074105,7,4,4,辽宁省,3,4,5,1,4,5,5,4,1,5,3,2,0,0,0,1,0,0,0
210079105,3,2,2,辽宁省,4,4,4,4,4,2,4,2,4,5,3,3,0,0,0,1,0,0,1
210079401,5,2,4,辽宁省,5,4,4,4,4,2,4,2,1,5,3,3,0,1,0,1,0,0,0
210082103,3,2,2,辽宁省,1,4,4,4,4,4,4,4,5,5,4,4,0,1,1,0,1,0,1
210082104,5,3,3,辽宁省,4,3,4,3,4,4,4,4,1,5,4,4,0,0,0,1,0,0,0
210083105,7,4,4,辽宁省,2,4,5,5,5,5,2,4,1,5,3,3,0,0,0,1,0,0,0
210083106,5,3,3,辽宁省,2,5,5,5,4,4,2,4,1,5,3,3,0,0,0,1,0,0,0
210092105,1,1,1,辽宁省,4,2,4,2,2,2,2,2,4,5,3,2,0,1,0,1,0,0,1
210098104,5,3,3,辽宁省,5,5,5,5,4,4,4,4,6,5,3,2,0,0,1,0,1,0,1
210098105,3,2,2,辽宁省,4,4,4,4,4,4,4,4,1,5,3,2,0,0,0,1,0,1,0
210099401,7,4,4,辽宁省,4,3,4,3,4,2,4,4,6,6,3,3,1,1,0,1,1,1,1
210105103,5,4,2,辽宁省,1,4,5,5,3,2,4,2,6,5,3,3,1,0,0,1,1,0,0
210110105,3,2,2,辽宁省,5,4,5,5,4,4,4,4,1,5,3,3,0,1,0,1,0,1,0
210110401,3,2,2,辽宁省,5,4,4,4,4,4,4,2,1,5,3,3,0,1,0,1,0,0,0
210115106,6,4,3,辽宁省,5,4,5,4,2,2,4,2,6,6,3,4,0,1,0,1,0,0,1
210126401,6,3,4,辽宁省,5,4,5,4,4,4,5,4,1,5,2,3,1,0,0,1,0,0,0
210130106,3,2,2,辽宁省,4,2,4,3,4,4,4,4,1,5,2,1,1,1,0,1,0,0,0
210134104,7,4,4,辽宁省,3,4,4,4,5,5,5,5,6,5,3,3,1,0,0,1,0,0,1
210135104,6,3,4,辽宁省,4,2,4,4,5,4,4,4,1,5,4,2,1,1,1,0,0,1,0
210141105,3,2,2,辽宁省,4,2,4,4,4,4,4,4,4,5,4,3,1,0,1,0,0,0,1
210144104,1,1,1,辽宁省,2,4,4,4,5,5,5,5,4,5,3,2,1,1,0,1,1,1,1
210146106,2,2,1,辽宁省,1,2,4,2,4,4,4,4,1,5,1,3,1,0,1,0,0,0,0
210146107,3,2,2,辽宁省,1,2,4,2,4,4,4,4,1,5,1,3,1,1,0,1,0,0,0
210147103,2,2,1,辽宁省,3,4,4,2,2,2,4,2,6,6,2,2,1,0,0,1,0,0,1
210148105,3,2,2,辽宁省,4,3,3,3,4,4,5,5,6,5,3,3,1,0,0,1,0,1,1
210149106,5,4,2,辽宁省,4,3,4,4,2,2,4,2,6,5,3,4,1,1,0,1,0,0,1
210153104,5,3,3,辽宁省,4,4,4,3,2,2,4,2,1,5,3,2,0,1,0,1,0,0,0
210153105,7,4,4,辽宁省,5,5,5,5,4,2,4,4,1,5,3,2,0,0,0,1,0,0,0
210155105,4,1,4,辽宁省,1,1,5,1,4,4,5,1,4,5,2,3,0,1,0,1,1,0,1
210159105,3,2,2,辽宁省,3,4,4,4,4,2,2,2,4,5,2,2,0,1,0,1,0,0,1
210162106,6,3,4,辽宁省,5,5,5,5,4,4,4,4,5,6,3,3,0,1,0,1,0,0,0
210171401,3,2,2,辽宁省,5,4,4,4,4,5,4,4,1,5,2,3,0,1,0,1,0,0,0
210173105,3,2,2,辽宁省,4,4,4,3,4,3,4,3,1,5,3,4,0,0,1,0,0,0,0
210201103,7,4,4,辽宁省,4,4,4,4,4,1,2,2,1,5,4,3,1,1,0,1,0,0,0
210254105,7,4,4,辽宁省,2,3,4,2,4,2,4,2,8,6,5,5,1,1,0,1,0,0,1
210275401,7,4,4,辽宁省,4,4,4,4,4,4,4,4,1,6,6,6,1,0,0,1,0,0,0
210285104,7,4,4,辽宁省,4,3,5,5,2,2,4,2,6,5,5,3,1,0,0,1,0,0,1
210365103,6,3,4,辽宁省,5,5,5,5,4,4,5,5,1,6,3,4,1,1,0,1,0,0,0
210389103,6,3,4,辽宁省,5,4,4,2,4,2,2,4,6,6,5,5,1,1,0,1,0,0,1
210395103,3,3,1,辽宁省,1,5,5,2,2,2,4,4,7,5,3,3,1,0,1,0,0,0,1
210409103,5,3,3,辽宁省,5,5,5,5,2,2,2,2,6,6,5,5,1,0,0,1,1,0,1
210413103,1,1,1,辽宁省,2,2,3,3,2,2,4,4,6,5,2,2,1,1,1,0,0,0,0
210428104,5,3,3,辽宁省,3,4,5,4,4,2,2,4,1,5,3,3,0,1,0,1,0,0,0
210440104,7,4,4,辽宁省,4,2,5,3,4,4,4,4,1,5,2,2,0,1,0,1,0,0,0
210460103,3,2,2,辽宁省,4,1,4,4,2,2,4,4,1,5,2,3,1,1,1,0,0,0,0
210588103,6,3,4,辽宁省,5,5,5,4,4,2,2,2,8,6,6,6,1,1,0,1,0,0,1
210609106,4,4,1,辽宁省,4,1,5,1,2,2,4,4,6,5,3,3,0,0,0,1,0,0,1
210648105,3,2,2,辽宁省,4,3,4,4,4,4,4,4,6,5,3,3,0,1,0,1,0,0,1
210649104,3,2,2,辽宁省,5,2,3,5,5,4,4,4,4,5,2,2,0,0,1,0,0,0,1
210684103,3,2,2,辽宁省,2,4,5,5,4,2,2,2,6,5,3,4,1,0,0,1,0,0,1
210691103,6,3,4,辽宁省,4,5,5,5,4,2,4,2,6,6,4,4,1,1,0,1,0,0,1
210698103,3,2,2,辽宁省,3,4,4,4,4,2,4,2,8,6,5,6,1,1,0,1,0,0,1
210728105,5,3,3,辽宁省,4,4,4,3,2,2,3,2,6,5,2,3,0,1,0,1,0,0,1
210730106,1,1,1,辽宁省,1,3,4,4,2,2,2,2,1,5,2,4,0,1,0,1,1,0,0
210730107,7,4,4,辽宁省,1,2,5,2,5,5,5,2,6,5,3,2,1,0,0,1,1,0,1
210735105,2,1,2,辽宁省,4,4,4,4,4,4,4,4,8,5,2,2,0,1,1,0,0,1,1
210739105,5,3,3,辽宁省,1,1,5,1,4,4,4,4,7,5,2,3,1,0,0,1,0,0,1
210741105,2,2,1,辽宁省,2,4,4,4,2,2,2,2,5,5,2,2,0,1,1,0,0,0,0
210745105,4,3,2,辽宁省,4,3,5,4,4,4,4,4,6,5,3,3,1,0,0,1,0,1,1
210745401,3,2,2,辽宁省,1,3,5,4,4,4,4,4,1,5,3,3,0,0,0,1,0,1,0
210749401,7,4,4,辽宁省,4,2,2,3,4,2,4,4,1,6,4,2,0,1,0,1,0,0,0
210767105,3,2,2,辽宁省,3,2,3,2,4,1,1,1,1,5,3,3,0,1,0,1,0,0,0
210773105,5,3,3,辽宁省,4,4,4,3,5,5,5,5,4,5,1,1,0,1,0,1,1,1,1
210773106,5,3,3,辽宁省,5,3,4,3,5,5,5,5,4,5,1,1,0,1,0,1,1,1,1
210799401,7,4,4,辽宁省,2,3,4,5,4,4,4,4,8,5,4,4,1,0,0,1,0,0,0
210800102,6,3,4,辽宁省,4,4,4,4,2,2,4,2,5,6,5,4,1,1,0,1,1,0,0
210829103,5,2,4,辽宁省,3,3,4,3,4,4,4,4,7,5,4,4,1,1,0,1,0,0,1
210835103,5,2,4,辽宁省,2,1,4,3,4,4,4,4,1,5,3,4,1,1,1,0,0,0,0
210840103,7,4,4,辽宁省,2,3,4,5,5,5,5,5,1,5,3,3,1,0,0,1,0,0,0
210859104,4,3,2,辽宁省,2,3,4,4,4,2,4,2,1,5,2,3,0,1,1,0,0,0,0
210908104,7,4,4,辽宁省,3,4,1,1,5,4,5,4,1,6,2,3,0,1,0,1,1,0,0
210911106,5,3,3,辽宁省,3,3,4,3,4,4,4,4,5,5,2,3,0,0,0,1,0,0,1
210930106,3,2,2,辽宁省,1,3,1,3,3,2,4,4,1,5,3,4,1,0,1,0,0,0,0
210930521,5,2,4,辽宁省,1,5,5,3,4,2,4,2,7,5,3,4,1,0,0,1,0,0,1
210933105,7,4,4,辽宁省,5,4,4,4,4,4,4,4,6,5,3,2,0,1,0,1,0,0,1
210946105,6,4,3,辽宁省,3,5,3,1,4,4,4,4,1,5,2,2,0,1,0,1,0,0,0
210964105,4,2,3,辽宁省,4,4,4,4,4,4,4,4,1,6,5,4,1,1,0,1,0,0,0
210966103,6,4,3,辽宁省,4,2,4,1,4,4,4,4,6,5,4,5,1,1,0,1,0,0,0
210995102,7,4,4,辽宁省,5,5,5,3,4,2,4,2,7,6,4,4,1,0,0,1,0,0,1
211028401,3,2,2,辽宁省,3,4,4,4,5,4,5,5,1,5,3,3,0,0,0,1,0,0,0
211032401,5,3,3,辽宁省,1,4,5,5,5,4,5,5,1,6,3,3,0,0,0,1,1,0,0
211044102,4,2,3,辽宁省,5,2,4,1,3,2,1,3,1,4,2,3,0,1,1,0,0,0,0
211051105,5,3,3,辽宁省,1,4,4,5,4,5,5,5,6,5,3,3,0,0,0,1,0,0,1
211059103,3,2,2,辽宁省,3,4,4,4,4,4,4,4,4,6,2,2,0,0,0,1,0,0,1
211060105,7,4,4,辽宁省,2,4,5,5,4,4,4,4,1,5,4,2,0,0,0,1,0,0,0
211073103,2,1,2,辽宁省,4,2,4,4,3,4,4,4,1,5,2,3,0,0,0,1,0,0,0
211109401,5,3,3,辽宁省,4,4,4,5,3,2,4,2,6,6,5,4,1,1,0,1,0,0,0
211127401,7,4,4,辽宁省,5,3,5,5,4,2,2,2,8,6,6,6,1,1,0,1,0,0,1
211181106,5,3,3,辽宁省,4,4,4,5,4,2,4,2,1,5,3,4,0,0,0,1,0,0,0
211190103,3,2,2,辽宁省,1,4,5,4,4,4,4,5,1,5,1,2,0,1,0,1,0,0,0
211191106,5,3,3,辽宁省,4,4,4,2,4,3,4,4,1,4,2,2,0,1,0,1,0,0,0
211193106,6,3,4,辽宁省,4,4,5,4,5,5,5,5,6,4,3,4,0,1,0,1,0,0,0
211198103,7,4,4,辽宁省,4,4,4,4,4,5,5,5,1,5,3,3,1,0,0,1,0,0,0
211198401,3,1,3,辽宁省,4,4,4,4,4,4,4,4,1,5,3,3,1,1,0,1,0,0,0
211200104,7,4,4,辽宁省,4,4,4,1,4,2,4,4,1,5,3,3,0,0,0,1,0,0,0
211201107,3,2,2,辽宁省,5,4,5,5,4,4,4,4,4,5,3,3,0,0,0,1,0,0,1
211214105,6,4,3,辽宁省,5,1,5,1,4,4,4,4,6,6,4,3,0,0,0,1,0,0,1
211231401,5,2,4,辽宁省,4,4,5,5,2,2,4,4,1,5,3,3,0,0,0,1,0,0,0
211247105,6,3,4,辽宁省,5,5,5,3,4,2,2,2,6,5,3,4,1,1,0,1,0,1,1
211249103,2,2,1,辽宁省,5,4,4,4,2,2,4,2,1,5,4,4,1,1,1,0,1,0,0
211258104,6,3,4,辽宁省,4,4,5,4,4,4,4,2,7,5,4,2,1,1,0,1,0,0,0
211294583,4,3,2,辽宁省,4,4,4,2,4,2,2,4,7,6,3,4,1,0,1,0,0,0,1
211298103,6,3,4,辽宁省,4,4,4,4,4,2,2,2,8,6,4,3,1,1,0,1,0,0,1
211326105,7,4,4,辽宁省,2,4,3,1,2,1,2,4,8,6,4,6,1,1,0,1,0,0,1
211338105,7,4,4,辽宁省,4,4,4,4,5,4,5,4,6,6,4,6,1,0,0,1,1,0,1
211376104,5,3,3,辽宁省,4,2,4,1,4,4,4,2,6,5,3,3,0,0,1,0,0,0,1
211379105,6,3,4,辽宁省,5,4,4,4,4,2,4,4,4,6,3,3,0,0,0,1,1,0,0
211389401,3,2,2,辽宁省,5,3,4,5,4,5,5,4,1,5,3,1,0,1,0,1,0,0,0
211390105,4,2,3,辽宁省,4,4,4,5,4,1,5,3,1,5,3,3,0,0,0,1,0,0,0
211395105,5,3,3,辽宁省,4,3,4,3,2,2,2,2,1,5,2,2,0,1,1,0,0,0,0
211397401,7,4,4,辽宁省,3,5,1,4,4,2,4,2,1,6,2,5,0,0,0,1,0,0,0
211402106,7,4,4,辽宁省,4,4,1,4,5,4,4,4,1,5,3,2,0,1,0,1,0,0,0
211408107,7,4,4,辽宁省,4,3,3,3,4,4,4,4,6,5,3,2,0,1,1,0,1,0,0
211417106,7,4,4,辽宁省,4,4,4,2,4,5,4,5,4,5,2,2,0,1,0,1,0,0,1
211419401,7,4,4,辽宁省,2,3,4,3,4,2,2,2,1,6,2,3,0,1,0,1,0,0,0
211422105,7,4,4,辽宁省,4,5,5,5,4,2,4,2,1,5,3,3,0,1,0,1,0,0,0
211432401,7,4,4,辽宁省,3,4,4,4,4,4,4,4,1,5,5,5,0,0,0,1,0,0,0
211455105,6,3,4,辽宁省,5,5,5,5,5,5,1,1,1,5,3,3,0,1,0,1,0,0,0
211460105,7,4,4,辽宁省,3,4,4,4,4,4,4,4,1,5,3,3,1,0,0,1,0,0,0
211469104,4,2,3,辽宁省,1,4,4,4,5,4,4,5,1,5,2,3,0,0,0,1,0,0,0
211470401,5,3,3,辽宁省,3,3,5,5,5,5,4,5,1,5,2,1,0,0,0,1,0,0,0
211473103,6,3,4,辽宁省,2,4,4,4,5,4,4,4,1,5,3,3,0,1,1,0,0,0,0
211477103,3,2,2,辽宁省,4,2,4,4,4,4,4,4,1,5,3,3,0,1,1,0,0,0,0
211491105,7,4,4,辽宁省,4,4,4,4,4,4,4,4,1,5,3,3,0,1,0,1,0,0,0
211507105,6,3,4,辽宁省,4,2,4,4,4,4,4,4,5,5,3,2,0,1,0,1,1,0,0
211525401,7,4,4,辽宁省,5,5,5,5,4,2,4,2,1,5,2,5,1,0,0,1,0,0,0
211535105,6,4,3,辽宁省,4,3,5,4,4,2,4,2,6,5,3,3,1,0,0,1,1,0,1
211542105,3,2,2,辽宁省,1,4,4,4,4,4,4,4,8,5,3,3,1,0,0,1,0,0,1
211558104,3,2,2,辽宁省,4,4,4,4,2,2,2,2,1,5,1,3,1,0,1,0,0,0,0
211558105,5,3,3,辽宁省,5,4,4,4,4,4,2,4,6,5,1,3,1,1,0,1,0,0,0
211604103,6,3,4,辽宁省,2,4,5,5,4,4,4,4,7,6,5,4,1,1,0,1,0,0,1
211714104,6,3,4,辽宁省,5,5,4,5,2,1,4,2,1,6,6,6,1,1,0,1,0,0,0
211715103,5,2,4,辽宁省,1,4,4,4,4,2,4,4,8,5,4,6,1,1,0,1,0,0,1
211752104,5,3,3,辽宁省,4,4,4,4,4,4,4,4,1,5,1,3,0,1,1,0,0,0,0
211757105,3,2,2,辽宁省,5,5,4,1,4,4,4,4,7,5,3,3,0,1,1,0,0,0,1
211785103,6,4,3,辽宁省,1,3,4,1,4,5,4,4,6,5,3,3,1,1,1,0,1,0,1
211787103,6,4,3,辽宁省,4,5,2,3,4,2,4,2,6,6,3,3,1,0,1,0,1,0,1
211792103,7,4,4,辽宁省,1,1,1,5,5,5,5,5,1,6,5,5,1,0,0,1,1,1,0
211795105,5,3,3,辽宁省,4,2,4,3,2,2,4,2,1,5,3,3,0,1,0,1,0,0,0
211796106,3,2,2,辽宁省,1,2,4,3,4,4,4,2,1,5,3,2,0,0,0,0,0,1,0
211808104,2,1,2,辽宁省,1,4,4,4,1,4,4,4,1,5,3,3,0,1,1,0,0,0,0
211812104,3,2,2,辽宁省,1,1,3,3,5,4,5,4,1,5,3,4,0,0,1,0,0,0,0
211814104,3,2,2,辽宁省,4,4,4,4,4,5,5,4,1,5,3,3,0,1,1,0,0,0,0
211817104,5,2,4,辽宁省,5,5,5,1,5,4,5,4,1,5,3,3,0,0,0,1,1,1,0
211819105,4,4,1,辽宁省,1,4,4,4,4,4,4,4,1,6,3,2,1,0,0,1,1,0,0
211823104,7,4,4,辽宁省,5,4,2,2,5,5,5,5,8,6,5,5,1,0,1,0,1,0,1
211827102,5,3,3,辽宁省,5,4,4,1,4,4,4,4,8,5,1,3,1,0,0,1,1,0,1
211837105,6,3,4,辽宁省,4,4,4,5,2,2,2,4,8,6,4,5,1,0,0,1,1,0,1
211874105,5,3,3,辽宁省,2,4,2,3,4,2,4,2,8,5,5,3,1,0,1,0,0,0,0
211894105,5,3,3,辽宁省,2,4,4,4,4,4,4,4,1,5,2,3,0,0,1,0,0,0,0
211896105,4,2,3,辽宁省,4,4,4,2,4,4,4,4,6,5,3,3,0,1,1,0,0,0,1
